text,label
"전에 그래도 호텔에서 일하다 가서 그런지 그 부분은 익숙하더라고 ㅋㅋ [SEP] 아아아 글쿠나 특기를 살려갔구만 굿~ 나는 군대 가면 씻는 시간 짧아서 맨날 울 것 같아, [SEP] 진짜 머리 감다가 나오라 할 듯 ㅋㅋ 너 얼마나 걸리지? [SEP] ㅋㅋ 양치하다 끝날걸? 나 양치까지 30-40분은 함 ㅜㅜ 군대 넘 빡셀덧 ㅎ [SEP] ㅋㅋ 시간 촉박한 거 너무 싫어 심장 뛰고 난리 날 듯 ㅋㅋ [SEP] 한국인 8282 ^^ 전시에 살아남으려면 어쩔 수 없는 거긴 하겠지, [SEP] 대학 잘 다니고 있지~? [SEP] 웅~ 죽겠어 그냥~ 그나마 계절 학기 기간이 길어서 다행이지, 이제 2학년인데 큰일이다 [SEP] 거긴 몇 년 제야? ㅋㅋ 곧 시험이겠넹 [SEP] 4년 제야! 웅 두째주에 중간고사 ㅜㅜ 망했어 벌써 강의 한 주씩 밀림요~",0
"이주 남았네 ㅋㅋ 대학교 ㅋㅋ 중간 끝나면 기말 기말 끝나면 종강 ㅋㅋ 반복이야 [SEP] ㅜㅜ 굴개말여 학점 받기도 힘들고, 대체 올 에이플 어떻게 했냐고, [SEP] ㅋㅋ 간쥐 ㅋㅋ 과제는 많이 없어? [SEP] 후, 4.3이 최대, 웅웅 사이버대라 그럼지 과제는 내는 교수님만 내는 편이야 [SEP] 난 완전 과제 지옥이었어 ㅠㅠ 스트레스 [SEP] 어우… 막 팀 프로젝트 그런 것도 하고…? [SEP] 당연하지 ㅋㅋ 꼭 한 명씩은 이상한 애들 껴주잖아 ㅋㅋ 다시 생각해도 스트레스 [SEP] ㅋㅋ 아 그렇구나 개웃기네 아우 사이버 대 팀플 없는 게 오천만 다행; [SEP] 발표 날 잠수 타서 ㅋㅋ 팀원들 다 점수 깎였으~ [SEP] ㅋㅋ 헐 진짜…? 어휴 억울해; 교수님들도 꼭 팀플 해서 매달 평가제 해보길,",0
"ㅋㅋ 이건 진짜 느껴보셔야 해 ㅋㅋ 휴 ㅋㅋ 아님 교수님들도 아셔서 이렇게 하시는 걸 수도 ㅋㅋ [SEP] ㅋㅋ 휴 그런 게 어딨어요 ㅠㅠ! 대학생들 괴롭히기 멈춰~! [SEP] 이번 명절에 할머니 댁 다녀왔어? [SEP] ㅜㅜ 외할머니네 다녀 왔오~ 코로나라 그런지 생각보다 덜 북적이더라고 [SEP] 오 외할머니 댁은 어디야? [SEP] 세종~ 사실 가까워서 명절 아니여도 자주 모임 하하; [SEP] 알지 ㅋㅋ 입이 쉴틈을 안 주시지 ㅋㅋ 안 먹으면 서운해 하셔서 또 열심히 먹구 ㅋㅋ [SEP] ㅋㅋ 할머니들의 손녀를 보는 시점이란, ^^, 분명 살 엄청 쪘는데 왜케 말랐냐규 하심, [SEP] ㅋㅋ 난 얼굴이 동그래졌네? ㅋㅋ 이러셨는데 그래서 살 쪘어요 ^^ 라 함 ㅋㅋ 돌려 깎인 느낌이야 [SEP] ㅋㅋ 웃겨라 동그란 얼굴도 이쁘신가바 ㅜㅜ 근데 할머니들이 그런 말 하시면 진짜 살쪘다는 거라서 가슴이 덜컥 함",0
"ㅋㅋ 그니깐 알고는 있었지만 ㅋㅋ 직접 들으니깐 움찔 했어 [SEP] ㅋㅋ 엄마는 항상 직설적으로 말씀해주셔서 들어도 타격 없는데, [SEP] 맞아 할머니는 정확해... 슬프다 ㅠㅠ [SEP] 휴, 우리 오빠 오늘 코로나 검사 받고 왔다, [SEP] 헐 왜 접촉자 이셔? [SEP] 엉, 회사 바로 옆 사람이 확진자랴, 근디 자꾸 집에 온대서 열 받았었음 ^^, [SEP] 결혼 언제 할 생각이야? [SEP] 나는 아직 직장이 안정적이지 않아서 30은 넘어서 할 예정, [SEP] 지금 그 분이랑 할 예정? [SEP] 웅웅 지금 남친 아니면 딱히 결혼 생각 자체가 없을 듯",0
"열~  사귄 지 얼마나 됐지? [SEP] 크크 학생 때 만난 거까지 총 7년 ㅋㅋ? 10월에 4주년 ^^ [SEP] 다시 만나고 4주년인 겨? [SEP] 웅웅 ㅋㅋ 4주년은 첨이네 ^^, 글서 11월에 이미지 사진 찍기루 했어 [SEP] 오 이미지 오랜만이다 ㅋㅋ 오래 사귀네 진짜 [SEP] 결혼식 날 꼭 와조...^^  아직 많이 남긴 했는데, [SEP] 당연하지 안 가면 절교 아입니까? [SEP] 아 궈궈궈 넌 언제 할고야 나 친구들 결혼식 날 엉엉 엎드려서 울껀디 [SEP] ㅋㅋ 그 엉엉 우는 거 나도 할게 ㅋㅋ 난 아직 생각이 없어서 ㅠㅠ [SEP] ㅋㅋ 이런 ㅜㅜ 역시 일단 야곡친구 결혼식 날 가서 우는 것부터 해야겠구만 ㅜㅜ",0
"맞아 일단 그 친구 먼저 ㅋㅋ 난 너희들 다 축하해주고 떠나리라 [SEP] ㅋㅋ ㅜㅜ 친구들 결혼하는 거 슬퍼서 못 볼 거 같아~ [SEP] 뚱이는 잘 지내고 있지? [SEP] 아 고롬고롬 우리 강아지 갈수록 버르장머리 없어지는 중 ~ ^^ [SEP] ㅋㅋ 같이 산 지 얼마나 됐지? [SEP] 5년 됐오 하하 울 집 귀한 아드님 다 돼 벌임, [SEP] 오 벌써 5년이나 빠르다 시간 [SEP] 그치 그치 하네스도 하나 새로 사줘야 하는디 담달 월급 받으면 사줘야지, ^^ [SEP] 하네스 강아지 기저귀 말하는 거야? [SEP] 아니! 그 목줄 채우는, 입히는 거! 가슴 줄 같은 거!",0
"그것도 갈아줘야 해? [SEP] ㅋㅋ 하기스 ㅋㅋ 아니 아니 넘 오래 써서, 꼬질꼬질 해졌더라구, 강아지도 새 옷 사준다는 느낌으로, [SEP] 오옹 ㅋㅋ 강아지를 안 키우니깐 잘 몰라 ㅋㅋ [SEP] ㅋㅋ 그 너희 외할머니...? 어느 분이 푸들 키우지 않았나? [SEP] 맞아 기억하네 ㅋㅋ 푸들 키워 [SEP] 크으 ㅜㅜ 푸들은 잘 지내구 있니? [SEP] 웅 순이 ㅠ 가끔 사진 보내주는데 여전히 귀엽더라 ㅠㅠ [SEP] 역시 우리 강아지들 최고라규 ~ [SEP] 너랑 볼링 또 치고 싶다 ㅋㅋ 웃겨 [SEP] ㅋㅋ 그러게 볼링응애이지만, 극히 드물게 나오는 스트라이크가 또 재밌지, ^^",0
"ㅋㅋ 굴려 버리기 ㅜ ㅋ 다음에 만날 때 볼링장 가줘~ [SEP] 고고~ ^^ 볼링 적셔~ 남친은 담주부터 클라이밍 다닌다더러 [SEP] ㅋㅋ 아 진짜? 클라이밍 길으셔서 잘하실 듯 ㅋㅋ [SEP] 노노 배 나와서 배 닿아서 못할 듯, 클라이밍 재밌겠다, [SEP] ㅋㅋ 슥 슥 가야 하는데 난 못할 듯 넌 해봤어? [SEP] ㅋㅋ 웅 몇 년 전에 한 번 체험?해봤어 보기보다 힘들고 지치긴 하더라 [SEP] 팔 힘이 많이 들어가지? [SEP] 마저, 그리고 이게 몬가 몸통 쪽?에도 힘이 많이 들어가 코어 힘쓴다는 게 그건 듯 [SEP] ㅋㅋ 난 그냥 바닥에 발 붙이는 거 할래 ㅋㅋ [SEP] ㅋㅋ 어휴 ㅜㅜ 그런 게 좋지 주짓수도 배우고 싶은데 ㅜㅜ 코시국이라 사람과 부대 끼기 싫어,",0
"주짓수 나 예전에 상담 받았었는데 ㅋㅋ 하려고 ㅋㅋ [SEP] 헐 대박 어떻대? 막 겨루기도 하는 거래? [SEP] 웅 ㅋㅋ 겨루기도 하고 대회 나가고 싶으면 도와준다 던대 ㅋㅋ [SEP] ㅋㅋ 대회 ㅋㅋ 아이고 선수를 만들어 주실라구; [SEP] 너 요즘 무슨 게임 해? [SEP] 난 맨날 옵치하지~  5년째 지속 중, [SEP] 오버워치? 그거 재밌냐 오래하네 [SEP] 웅웅 난 재밌더라구 실력이 안 늘어서 그런가 맨날 새로워 ^^ [SEP] 그거 무슨 게임이야? ㅋㅋ 겜알못이라... ^^ [SEP] 에프피에스 종류야! 총 망치 머 그런 거~",0
"오호라 ㅋㅋ 전혀 관심 없어 ㅋㅋ 너 배그는 안 해? [SEP] ㅋㅋ 웅 ㅜㅜ 배그는 한 번 해봤는데 사운드 크게 하고 해야 해서 갑자기 총 쏘고 그러면 놀라서 못하겠더라구~ [SEP] ㅋㅋ 배그 나 폰으로 했었는데 아이템 먹고 숨어 다니는라 바빴어 [SEP] 아 모바일로 하는 건 좀 재밌더라 ㅋㅋ 요즘 게임 뭐가 재밌지 ㅜㅜ [SEP] 나 게임을 안 해서 잘 몰라 ㅋㅋ 너가 추천 좀 [SEP] ㅋㅋ 어, 요즘 그랜드체이스가 다시 서버를 오픈 했어, 추억의 게임이긴 한데 [SEP] 그랜드체이스? 그것은 무슨 게임이지 ㅋㅋ [SEP] 던전도 돌고 유저들끼리 대전도 할 수 있는 게임이야!/우리 초등학생 때 유행하던 겜인데 ㅜㅜ [SEP] 초딩 때 난 무엇을 한 걸까...? [SEP] ㅋㅋ 크레이지 아케이드…? 친구들과 스티커 옷 입히기...?",0
최근에 다녀온 여행지가 어디냐? [SEP] 나 여수~ 초 여름쯤 가서 너무 더웠는데 새벽 세 시 반에 일어나서 향일암 가니까 좋더라구 [SEP] 헉 새벽 세 시 반? 해 뜨는 거 보러 간 거야? [SEP] ㅋㅋ 응 구름이 많아서 아쉽긴 했는데 일찍이라 사람도 없어서 좋았어 [SEP] 오 굳 부럽다 ㅋㅋ 누구랑 갔어? [SEP] 남자친구랑 갔쥬~ 넌 근래 어디 다녀왔어? [SEP] 근래 가까운 전주를 다녀왔지 ㅋㅋ 나도 멀리 떠나고 싶다 [SEP] 할 전주! 어디 가구 싶은 데 있어? [SEP] 요즘 제주도나 강원도 가고 싶어 ㅠㅠ [SEP] 와 강원도 ㅜㅜ 동해 바다 보고 싶다 ㅜㅜ 빨간오뎅 ㅜㅜ,0
나 아직 강원도 한번도 안 가본 거 실화냐 ㅋㅋ [SEP] ㅋㅋ 아헐 진심? 근데 나도 학생 때 무릉계곡 다녀온 게 끝임 ㅎ [SEP] 웅 ㅋㅋ ㅠㅠ 그래서 더 가고 싶어 ㅋㅋ [SEP] 강원도 가고 싶은 데 있어? [SEP] 바다도 보고 싶고 맛있는 것도 많던데 ㅋㅋ [SEP] ㅋㅋ 쿠 ㅜㅜ 마저 지철 오빠의 촬영지도 있고 [SEP] 오늘 날씨 개춰 크래용이야 ㅠㅠ [SEP] ㅋㅋ 아 그래? 나는 막 걸어 다니기엔 덥던데 ㅜㅜ 그래도 확실히 바람이 추워지긴 했어 [SEP] 웅 ㅜㅜ 으실으실 해 ㅋㅋ 낼 외투 챙겨야지 ㅠ [SEP] ㅇㅈㅇㅈ 아침저녁 외투 필슈여 해도 짧아지구,0
확실히 금방 해가 금방 지더라 ㅋㅋ [SEP] 그래도 가을이 좋아~ 하늘도 맑고 높고~ 비도 많이 안 오고 [SEP] 좋지 근데 화욜부터 가을비 온단다 ㅋㅋ [SEP] 아 진심…? 비 오고 나면 더 추워지겠구먼~ 비는 싫어요~ [SEP] 그니깐 기온 확 내려갈 듯 ㅠ [SEP] 겨울 롱패딩의 계절 오기 전에 가을 옷 후다닥 즐겨야 하는 거 잊지 마 [SEP] ㅋㅋ 주말에 몇 번 즐기면 바로 롱패딩이다 ㅋㅋ [SEP] ㅋㅋ  주말에 나갈 일 없더라도 앞에 슈퍼 가는 한이 있어도 가을 옷 꺼내 입고 가야 함 ㅜ 가을 너무 순삭~ [SEP] 맞아 너무 빨리 지나가 ㅋㅋ 즐길 새도 없이 후다닥 ㅠ [SEP] 겨울은 엄청 길구 엄청 춥다규~,0
긍께 ㅜㅜ 장갑 목도리 모자 풀장착 [SEP] 다들 영하 이십도를 준비 하세여~! [SEP] 과자 24개 주문했는데 박스로 24개 왔대 ㅋㅋ [SEP] 아 맞아 봤어 댓글 보니까 이게 머 주소지를 하나하나 보고 담는 게 아니라 그렇다더라? [SEP] ㅋㅋ 그래도 박스 처리 하기 힘든데 24박스라니... ㄷㄷ [SEP] 글킨혀 ㅜㅜ 너무 에너지 낭비 자원 낭비여 그 회사가 시스템을 바꾸든 해야지 거기가 은근 말이 많단 말이지 [SEP] 나도 자주 이용하는데 너무 과대 포장이야 ㅠㅠ [SEP] ㅇㅈㅇㅈ; 나는 고작 요맨한 거 시켰는데 이만한 거에 와서 놀랄 때 있음 ㅋㅋ [SEP] 응 들어보면 엄청 가볍고 그러잖아 ㅋㅋ 아빠가 빈 박스 아니냐고 그랬다고 ㅋㅋ [SEP] ㅋㅋ 상자가 마땅한 게 없나…? 그냥 작은 건 그 비닐?같은데 보내주면 안되나...? 비닐이 더 문제려나 ㅎ,0
"그니깐 너무 아까워 이번 기회로 대안을 찾았으면 좋겠다 ㅋㅋ [SEP] 마저 마저  택배/물류 관련 노동 개선안 좀 냈음 좋겠어~ 다른 직업들도 다, ^^ 의료진들도 화이팅, [SEP] 모두 화이팅...! 너도 나도 위아더! [SEP] 제조업도 식음료도 모두 모두 화이팅 ㅜㅜ/어젠가 코로나 3000명 넘은 거 봤어 ㅜ? [SEP] 어우 봤지 추석 연휴의 여파인가 ㅜㅜ 난리 난리 [SEP] 백신 1차 접종률은 70도 넘었는데 아직 2차가 아니라 그런가 무셔 죽겠옹 [SEP] 한동안은 많이 나올 거래 조심해...! [SEP] 옴매매 글쿠만 집에 콕 박혀있어야지 ㅜㅜ 범죄자들도 무섭고 코로나도 무섭고; [SEP] 미국은 접종률도 높은데 사망자가 계속 나와 ㅠㅠ [SEP] 아 마저 마저; 미국은 2차까지 거의 다 맞지 않았나...? 다 맞았는데도 또 늘고 늘고 그런다더라 ㅜㅜ",0
"어우 이놈의 코로나 질기기도 해라 ㅜㅜ [SEP] 글게 말여 미국은 바쁘것어~ 북한 미사일 감시하느라 코로나 막느라 그 이번에 어디야? 공항에서 난리 난 거 [SEP] 아 아프가니스탄? 그니깐 시끄럽다 ㅜㅜ [SEP] 어 마자 마자  ㅜㅜ 그게 is소행 맞나? 막 공항에서 사람들 못나가게...? [SEP] 응 비슷한 거 같던데 ㅜㅜ 탈레반 사람들... [SEP] 아우 그렇구나 진짜 넘 과격해 사람들 ㅜㅜ 어휴 ㅜㅜ 그나저나 미국 주식은 좀 오르고 있으려나? [SEP] 모르겠네 ㅋㅋ 너 지금도 주식 해? [SEP] ㅋㅋ 아 어니~ 코인 하는데~ 주식으로 갈아탈까 고민 중이 걸랑~ 강대국들 주식도 사두면 좋대서~ [SEP] 상승세냐 ㅋㅋ 어때 요즘 잘되고 있어? [SEP] ㅋㅋ 노노, 별루 ㅎ, 미국 주식이 올라야 한국도 오르지 않나,? 올해는 미국도 아직 경제 회복 힘드러나,",0
"아 영향 있다고 했어 어렵다 주식 세계... [SEP] ㅋㅋ 그치 ㅜㅜ 미국 증권사들이 내년 하반기에 코로나 이후로 첨으로 금리 인상 하기루 했대 ㅜㅜ 좋겠다 좋겠어 ㅜㅜ [SEP] ㅋㅋ 나중에 주식 좀 알려줘... 공부 좀 해야겠어 [SEP] 옥게이~ ^^  나도 주알못이지만 선진국 주식을 꿰뚫어 뷰자굿 [SEP] 지금 머리 상태는 어때? [SEP] 나 거지존 입성, 죽겠어 이리 뻗치고 저리 뻗치고 단발 유혹에 시달리구 있다, [SEP] 단발 나는 찬성이요...! 원츄 [SEP] ㅋㅋ 아우 승모근 때문에 무리데쓰~ 살도 엄청 쪄서 단발 하먄 걍 두루뭉실 둥둥이여~ [SEP] 내 앞에서 그 입 다물라~ [SEP] 아우 진심쓰 옷 사이즈가 달라졌슈~ ㅜㅜ 살도 잘 안 빠져 나이 먹응께",0
"ㅋㅋ 살 진짜 찌는 거 한순간이야 ㅠㅜ 스트레스 [SEP] 글게, 그럼에도 불구 하구 앉아서 영양갱 뚝딱 중 하하; 아 내일부터 진심 ㅋㅋ 알지? [SEP] ㅋㅋ 아는데 아침에 부대찌개 예약이여... [SEP] ㅋㅋ 호우 ^^ 아침은 갠차나~ 난 낼 저녁 바나나만 먹을겨 ㅠㅜ [SEP] ㅋㅋ 난 샤브샤브 먹기로 했어 ㅋㅋ 짜증나 ㅋㅋ [SEP] ㅋㅋ 와 맛있겠구만 샤브샤브도 다이어트에 좋은 거 아냐 하하...? [SEP] ㅋㅋ 요즘 토핑도 다양하던데 ㅠㅠ 그리고 샤브샤브 집 가면 떡볶이도 있고 많잖아... [SEP] ㅋㅋ 아 그려? 야채만 먹는 건강 걸이 되도록 해봐, 노력 노력 [SEP] 우리 집에 살면 그러기 힘들어 ㅋㅋ [SEP] ㅋㅋ 앗아 ㅇㅈ 하하 역시 다이어트는 혼자 살 때 젤 쉬워 ㅜㅜ 누구랑 같이 살면 같이 먹구 싶구 먹으러 하구,",0
저번에 한 눈 시술이 뭐였지? [SEP] 나 안검내반! 속눈썹 밑에가 눈 자꾸 찔러서 상처 나고 그래서 했지 ㅜㅜ [SEP] 쌍수랑 많이 다른가? 나도 속눈썹 말려 들어가서 쌍수했걸랑 [SEP] 으응 이거는 밑에라서 밑에 살 자르고 꼬매는 거라 하고 나면 외관상 티두 안 나 ㅋㅋ [SEP] 아아 한 지 지금 얼마나 됐지? [SEP] 담 달면 두 달 짼데 ㅜㅜ 흉터는 아직두 남아 있슈 ㅜㅜ 사람마다 다른데 난 오래 갈 덧! [SEP] 하는데 많이 아팠지? ㅠㅠ 살 자르는 거 으으으 ㅠㅠ 아파 [SEP] 아우 아픈 거보단 마취하고 자를 때 그 자르는 느낌이 무서워서 식은땀으로 온 몸 적시그 나옴 ㅜ [SEP] 생각만 해도 소름 ㅠㅠ 고생했어 이제 속눈썹이 덤벼도 아임 오케이 [SEP] 땅큐 마자 마자 하하 이제 눈부심이나 눈 시림이 없어졌다구 신세계~,0
"흉터는 얼마나 간대? 금방 없어지나? [SEP] 거의 후기 보면 1달이면 없어지던데 나랑 비슷한 흉을 가진 사람은 일 년 갔다더라, 내 미래 ^^ [SEP] 아악 안되는데 ㅜㅜ 왜 하필... 그래도 케바케니깐 잘 관리해봐! [SEP] ㅋㅋ 살성이 별루 안 좋은가벼~ 웅웅 ㅜㅜ 감기 조심해 친규 일교차 어마어마하다, [SEP] 맞아 딱 걸리기 좋은 날씨...! 아침 저녁으로 싸매고 다녀! [SEP] ㅋㅋ 감기 조심 코로나 조심! 면역력 관리 잘해! [SEP] 중고 거래 좀 해보셨나! [SEP] ㅋㅋ 야쓰 나 방금도 캐럿하구 왓오 ^^  하하 은근 쏠쏠해 [SEP] 아 진짜? 오 ㅋㅋ 이번 거래는 뭐였어? [SEP] 안마기 살 때 사은품으로 받았던 눈 마사지기 ㅋㅋ 사은품으로 받아서 은근 꿀이쥬 ^^",0
"오 개꿀~ 얼마에 팔았어? [SEP] ㅋㅋ 이만처넌애 올렸거등? 깎아 달래서 만팔천원에 팜, 그래두 모, 꽁돈이니, [SEP] 개이득 ㅋㅋ 나는 중고 초보라 가격을 어떻게 책정 해야 할지 모르겠어 [SEP] 나는 그냥 무조건 싸게 팔아, 어차피 버릴 거면 버리는 것도 돈이자너, [SEP] 새 제품도...? ㅋㅋ 산 값에 반으로 팔아야 하나? [SEP] 어… 새 제품은… 일단 한 30퍼 깎아 올려보고 서서히 내리는,? [SEP] 아 그쿤 ㅋㅋ 참고 할게 ㅋㅋ 정리할 게 많다 [SEP] 고고~ ^^ 아 요즘 직구 괜찮은 데 없나,? [SEP] 직구라...뭐 사려고 그래? [SEP] 향수 같은 거~? 아직 그래도 직구는 아마존이 짱인가? 한 번두 안 써봤눈디",0
"아마존이 유명하긴 하지~ 향수 어디 꺼 사려고? [SEP] 그치 그치~ ㅜㅜ 고민이야 조말론은 영,나랑 안 맞는 거 같구, 바이레도 사보고 싶은디, 넘 비싸서 괜히 안 맞으면 돈 아깝자너 [SEP] 요즘 보는 티비 프로 있어? [SEP] ㅋㅋ 나 꼬꼬무랑 당혹사! 약간 시사교양프로그램인데 서프라이즈 좋아했어서 넘 내 취향 하하/나 스우파 ㅋㅋ 그거 재밌더라 [SEP] 꼬꼬무 가끔 봤는데 재밌어 ㅋㅋ 당혹사는 뭐야? [SEP] ㅋㅋ 그치 ㅜㅜ 당신이 혹하는 사이! 약간 꼬꼬무 재질임 ㅜㅜ 재밌더라구 이 것두 ㅜㅜ 윤종신 나옴 [SEP] 나중에 시간 되면 한번 봐야지 ㅋㅋ 그런 장르 좋아 [SEP] ㅋㅋ 굿굿 조아 조아 너는 오징어게임 보니? 요즘 인싸드라마라는디, [SEP] 와 당연하지 ㅋㅋ 설마 아직 안 본 거야? [SEP] ㅋㅋ 아 1화 봤오 하하, 공유 오빠 너무 근사하더라 ㅎ/이제ㅔ 퇴근 때마다 짬짬이 볼고야 ㅜ",0
"ㅋㅋ 공유 오빠 또 나오니깐 봐봐! 아 얼른 봐야 얘기하는데! 이번 주 정주행 하라구~ [SEP] 헐 진짜? ㅋㅋ 좋아 좋아 ^^ 하도 이곳 저곳 핫하고 봐야 나랑 이야기해 준대서 봄; 문찐은 말도 못하는 세상, [SEP] ㅋㅋ 진짜 재밌어 뒤로 갈수록 더더욱 얼른 봐줘~ [SEP] ㅋㅋ 아 그랴? 옥게이~ ^^ 아 맞다 2화 중간 봤다 애들 지금 풀려나서 기분 좋은데 다시 들어갈 생각에 벌써 답답 [SEP] ㅋㅋ 후 그 이후부터 진정한 게임 시작이다 [SEP] 하 ㅜㅜ 혹시 많이 잔인하니, 아니면 첫 번째 겜만하니, [SEP] 비슷해 ㅋㅋ 나도 그런 거 원래 못 보는데 ㅋㅋ 이건 재밌게 봤어 [SEP] ㅋㅋ 아 그래? 다행이다 넘 징그러우면 잘 못 봐 눈이 스르르 감겨 벌여 [SEP] 영화 보는 거 좋아해? [SEP] 우웅 코로나 터지기 전엔 혼자서 보고 그랬오 지금은 코시국이라 잼는 게 안 나와서, 잘 안 봐,/웅 나 영화 보는 거 진짜 좋아하지!/응 엄청 좋아해",0
"마지막으로 본 영화는 뭐야? [SEP] ㅜㅜ 나 영화관에서 본 건 블랙위도우, 나타샤 사랑해요, 엉엉 [SEP] 오 그래도 나름 최근인데? ㅋㅋ [SEP] 그거 진짜 앤드게임 끝나고부터 기다렸거든, 근데 또 재밌는 게 안 나온다, 요즘 뭐하나? [SEP] 요즘 영화관을 안 가서 모르겠다... 난 넷플 이용 중 [SEP] 흐미 글쿠만 ㅜㅜ 무슨 장르 좋아해? [SEP] 스릴러나 로맨스 좋아해 ㅋㅋ 사실 다 잘 봄 [SEP] ㅋㅋ 스릴러와 로맨스, 으으 나는 로맨스는 못 보겠어, 나이 먹고 로맨스는 왜케 노잼인지, [SEP] 넌 무슨 장르 좋아해? [SEP] 로맨스 쉬러 ㅜㅜ 나는 액션 판타지 좋아해 음악 장르도! 갠적으로 보헤미안랩소디도 쵝오/나는 로맨스 아니면 코미디?",0
"에오 ㅋㅋ 에오! ㅋㅋ 그건 진짜 재밌게 봤어 [SEP] 나 집에서도 5번 넘게 봤어, 인-상 [SEP] 찐이네 ㅋㅋ 뭐 또 재밌는 거 없나 찾아봐야지 [SEP] 조아 조아~ ^^ 최애 영화 찾으러 가보자규~ [SEP] 명절에 뭐 먹었어! [SEP] 추석음식 장난 아니게 먹었다 진짜 ㅋㅋ [SEP] ㅋㅋ 튀김도 먹었나? 새우튀김... [SEP] 새우튀김 국룰 아니냐? ... [SEP] ㅋㅋ 사실 내가 먹은 거야 하하 존맛탱 [SEP] ㅋㅋ 고구마 튀김도 맛있졍",0
나도 하하 근데 생각해 보니까 송편을 안 먹었네 [SEP] 나 이번 추석은 오랜만에 송편 먹었는데 맛있도라 ㅎ ㅎ [SEP] 니가 이제 송편 빚어야는 거 아니가 ㅎ [SEP] 야 사 먹는 게 더 맛있다 ~ [SEP] ㅋㅋ 그건 맞지 여럿 살렸네 하하 [SEP] ㅋㅋ 왜 나 요리 좀 하는데 >< [SEP] ? 난 안다. 너의 요리 실력을 [SEP] 요새 유튜브에 잘 나와있어서 다 한다 ~ [SEP] ㅋㅋ 그럼 놀러 가서 감바스 해줘 [SEP] ㅋㅋ 개콜 뱉는 거 안됨,0
할머니 집은 시골에 있었나? [SEP] 웅 우리 할무니 집 광주 >< [SEP] 광주는 시골 아니잖아! [SEP] 아 그러네? ㅋㅋ 도시네 광주! [SEP] ㅋㅋ 뭐야 그럼 그냥 아파트? [SEP] 웅 맨션? 이라고 하나? 그런 곳이다 하하 [SEP] 아아 시골 집 간 줄 ㅋㅋ 시골 집 가고 싶다... [SEP] 시골집 안 간지 엄청 오래됨... 시골 좋은데 [SEP] 나도... 나중에 늙으면 시골 살이 어때 ㅎ [SEP] 으악 근데 벌레 때문에 시러 하하,0
"그건 인정. 그래서 난 아파트 좋아 ㅎ [SEP] 마자 난 그래서 아파트에서만 살라고 하하 [SEP] 그럼 주택은 어때? [SEP] 주택도 좋아 마당 넓은 ... [SEP] 거기에 강아지까지? 헐... 로망이네 [SEP] 젤 좋아 ㅠㅠ 마당에서 바베큐 파티 하고, [SEP] 추석 때 차 안 막히더나 ㅜ [SEP] 갈 때는 막혔는데 올 때는 안 막히더라구? [SEP] 왜지? 오늘 내려왔음? [SEP] 웅 오늘 아침 일찍 내려 왔고든 하하",0
"역시 아침이 안 막히는 듯 [SEP] 마자 오후에는 밀리더라고 하하 [SEP] 광주는 차 타고 가면 얼마나 걸려? [SEP] 기본 3시간, 차 막히면 5시간도 걸린디 [SEP] 헐 광주는 비행기 안 생기나 ㅋㅋ [SEP] 부산-광주는 없대 ㅋㅋ 좀 생기지... [SEP] 그니까... 나 부산-서울 보니까 겁나 싸더만 [SEP] 맞음 요새 ktx보다 싸더라 ㅋㅋ [SEP] 맞아 아니 KTX는 편도 6만원임... [SEP] 내 말이... 비행기는 만원대로 갈 수 있움 ㅋㅋ",0
ㅋㅋ 에이 그건 아니다 왕복 4만원? [SEP] 저가 항공에 진짜 잘 고르면 만 원대도 가더랔 ㅋㅋ [SEP] 너 나 인턴 일하는 거 아냐 ㅎ [SEP] 헤엑 왜 또 나만 몰라 하하 [SEP] ㅋㅋ 어쩌다 보니 이번 달부터 하게 됐어 하하 [SEP] 어디서 하는데 ! [SEP] ㅋㅋ 서면 쪽에서 하는데 거의 재택근무야 [SEP] 재택 근무 개꿀이자나? [SEP] 일주일에 1번 출근한다 ㅎ [SEP] 와 ㅋㅋ 일은 안 힘들고?,0
아직 교육 중인데 퇴사하고 싶어 ... [SEP] 아니 벌써? ㅋㅋ 뭐했다고 벌써 ... [SEP] 난 전공이랑 안 맞아... [SEP] ㅋㅋ 원래 전공 살리는 사람 거의 없더라~ [SEP] ㅋㅋ 암튼 이제 인턴이다 나~ [SEP] 잘하면 거기서 계속 근무할 수 있는 거가? [SEP] 음 근데 내가 안 할 듯 ㅋㅋ [SEP] ㅋㅋ 그럴 거 같다 금방 나올 듯 ^^ [SEP] 올해 상반기에 군대에서 자살 사건이 37건이나 있었대 [SEP] 엥 진짜? 요새도 자살 많이 하네 ...,0
코로나 때문에 휴가 못 나와서 더 그런가 ㅜㅜ [SEP] 폭력 그런 것도 있지 않겠나 ... [SEP] 인정... 진짜 왜 그러냐 [SEP] 이해할 수 없다... 요새도 뉴스에 많이 나오더라 [SEP] 사회 부적응자들이 그렇게 행패 부리는 거겠지? [SEP] 그렇지 뭐 ... 잘못 배웠다 ㅎ [SEP] 노이해다 정말. 사회에서 암 것도 못하면서 ㅜ [SEP] 그러니까 ㅠ 왜 그럴까 진짜 ... [SEP] 갇혀 있으면 그렇게 되나... [SEP] 인성이 잘못된 거지 뭐 ...,0
